state_index,episode_id,t_in_episode,task_name,instruction,num_points,action_dim,k,total_variance,weighted_incluster_variance,variance_drop,r2,calinski_harabasz,silhouette,best_k,gaussian_baseline_drop,pass_gaussian,beat_margin
974,ep000005,10,b'',b'',750,8,4,0.5428525474357764,0.2308863291722591,0.3119662182635173,0.5746794773960701,335.9904412110828,0.2820322184409889,False,0.1706089429328274,True,0.22666174679710357
3340,ep000013,63,b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',750,8,6,0.3963886121553731,0.0619299982443343,0.3344586139110387,0.8437644363505086,803.6079954921609,0.2832378976897714,False,0.21563310990881038,True,0.22664205895663353
6009,ep000024,410,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,5,0.3856245218736959,0.0600289857098504,0.3255955361638454,0.8443330693334077,1010.2147803001304,0.3421930680784006,False,0.19795347132195812,True,0.22661880050286634
2731,ep000011,72,b'Move the glass to the second row in the dishwasher',b'Move the glass to the second row in the dishwasher',750,8,6,0.4042913799688418,0.0699544880026669,0.3343368919661749,0.8269701223705086,711.1670879882677,0.3456867850194776,False,0.21563310990881038,True,0.2265203370117697
1045,ep000005,81,b'',b'',750,8,5,0.4992096346397886,0.1737539418359631,0.3254556928038255,0.6519419302447206,348.8618568546705,0.2314518913617319,False,0.19795347132195812,True,0.22647895714284647
5936,ep000024,337,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,5,0.5402009349899909,0.2148560583686567,0.3253448766213341,0.6022664078272325,282.0282738630151,0.2849811001956015,False,0.19795347132195812,True,0.22636814096035504
3280,ep000013,3,b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',750,8,4,0.5210174110423935,0.2093946797696563,0.3116227312727371,0.5981042565339173,370.0675964088328,0.3543188293206037,False,0.1706089429328274,True,0.2263182598063234
3280,ep000013,3,b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',750,8,4,0.5210174110423935,0.2093946797696563,0.3116227312727371,0.5981042565339173,370.0675964088328,0.3543188293206037,True,0.1706089429328274,True,0.2263182598063234
4736,ep000019,50,b'',b'',750,8,4,0.4524658323868873,0.1408719878367399,0.3115938445501474,0.688657180822694,550.0242018869902,0.3305799944621871,True,0.1706089429328274,True,0.22628937308373367
4736,ep000019,50,b'',b'',750,8,4,0.4524658323868873,0.1408719878367399,0.3115938445501474,0.688657180822694,550.0242018869902,0.3305799944621871,False,0.1706089429328274,True,0.22628937308373367
6452,ep000024,853,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,4,0.5908844463250601,0.2793948843041766,0.3114895620208834,0.527158167655551,277.23152942509023,0.2791069756002068,True,0.1706089429328274,True,0.2261850905544697
6452,ep000024,853,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,4,0.5908844463250601,0.2793948843041766,0.3114895620208834,0.527158167655551,277.23152942509023,0.2791069756002068,False,0.1706089429328274,True,0.2261850905544697
5616,ep000024,17,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,5,0.4891729750814116,0.1641296613203338,0.3250433137610778,0.6644752067650136,368.850558156246,0.2514148840312588,False,0.19795347132195812,True,0.22606657810009875
2182,ep000009,240,b'',b'',750,8,5,0.5321379844733611,0.2070963326727024,0.3250416518006587,0.610822119985179,292.32293429140174,0.2544421546045369,False,0.19795347132195812,True,0.22606491613967963
807,ep000004,56,b'Move the sharpie to the table',b'Move the sharpie to the table',750,8,6,0.4412598641465818,0.1074632910085751,0.3337965731380066,0.7564625751394489,462.1943885840236,0.27596377861422,False,0.21563310990881038,True,0.22598001818360142
3333,ep000013,56,b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',750,8,5,0.4048141222749314,0.0798939504321852,0.3249201718427462,0.8026404069521941,757.4588774037202,0.3848923592978077,False,0.19795347132195812,True,0.22594343618176713
3333,ep000013,56,b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',750,8,5,0.4048141222749314,0.0798939504321852,0.3249201718427462,0.8026404069521941,757.4588774037202,0.3848923592978077,True,0.19795347132195812,True,0.22594343618176713
1748,ep000007,516,b'',b'',750,8,6,0.629526932343465,0.295801316099644,0.333725616243821,0.5301212690003593,167.87745352813977,0.1937032667884315,False,0.21563310990881038,True,0.22590906128941585
6006,ep000024,407,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,6,0.3753585721568642,0.041682320794336,0.3336762513625281,0.8889533265356816,1191.1771047424722,0.3236820762593401,False,0.21563310990881038,True,0.22585969640812292
1235,ep000007,3,b'',b'',750,8,5,0.6367022975877882,0.3119010612956476,0.3248012362921406,0.5101304605349837,193.9532684118358,0.2261100327171414,False,0.19795347132195812,True,0.22582450063116152
1758,ep000007,526,b'',b'',750,8,4,0.6058970757261505,0.2947704044324037,0.3111266712937467,0.5134975621410125,262.46472202894887,0.2904088232789645,False,0.1706089429328274,True,0.225822199827333
1758,ep000007,526,b'',b'',750,8,4,0.6058970757261505,0.2947704044324037,0.3111266712937467,0.5134975621410125,262.46472202894887,0.2904088232789645,True,0.1706089429328274,True,0.225822199827333
2600,ep000010,298,b'Move the pan to the right.',b'Move the pan to the right.',750,8,4,0.3830367697619254,0.0719290258915024,0.3111077438704229,0.8122137831931655,1075.53417669159,0.4650605633606953,False,0.1706089429328274,True,0.2258032724040092
3166,ep000012,103,b'Pick up the lid from the table and put it on the pot',b'Pick up the lid from the table and put it on the pot',750,8,6,0.3863376635169813,0.0527962931498463,0.3335413703671349,0.8633415839677103,940.0462219907592,0.4323715710661382,False,0.21563310990881038,True,0.2257248154127297
3166,ep000012,103,b'Pick up the lid from the table and put it on the pot',b'Pick up the lid from the table and put it on the pot',750,8,6,0.3863376635169813,0.0527962931498463,0.3335413703671349,0.8633415839677103,940.0462219907592,0.4323715710661382,True,0.21563310990881038,True,0.2257248154127297
3167,ep000012,104,b'Pick up the lid from the table and put it on the pot',b'Pick up the lid from the table and put it on the pot',750,8,6,0.3854474759473406,0.0521928121985259,0.3332546637488147,0.8645916358117327,950.0981433459556,0.3133642118450654,False,0.21563310990881038,True,0.2254381087944095
1234,ep000007,2,b'',b'',750,8,5,0.5896170548372053,0.2652767836549418,0.3243402711822634,0.5500863119907795,227.71828983825677,0.264124567359045,False,0.19795347132195812,True,0.22536353552128432
2588,ep000010,286,b'Move the pan to the right.',b'Move the pan to the right.',750,8,5,0.4113628800960121,0.0870300279089843,0.3243328521870277,0.788434902321105,694.0936958334348,0.4225186481581002,True,0.19795347132195812,True,0.22535611652604862
2588,ep000010,286,b'Move the pan to the right.',b'Move the pan to the right.',750,8,5,0.4113628800960121,0.0870300279089843,0.3243328521870277,0.788434902321105,694.0936958334348,0.4225186481581002,False,0.19795347132195812,True,0.22535611652604862
2247,ep000009,305,b'',b'',750,8,5,0.5627701149621862,0.2385011878161765,0.3242689271460097,0.5762013982704075,253.22761800034925,0.256440876531006,False,0.19795347132195812,True,0.22529219148503063
2446,ep000010,144,b'Move the pan to the right.',b'Move the pan to the right.',750,8,4,0.3629264104025853,0.0523940889430128,0.3105323214595724,0.8556344001394293,1473.812004892422,0.5040068752929754,False,0.1706089429328274,True,0.22522784999315867
2446,ep000010,144,b'Move the pan to the right.',b'Move the pan to the right.',750,8,4,0.3629264104025853,0.0523940889430128,0.3105323214595724,0.8556344001394293,1473.812004892422,0.5040068752929754,True,0.1706089429328274,True,0.22522784999315867
439,ep000002,35,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',750,8,6,0.5276186274039408,0.1946069060650662,0.3330117213388746,0.6311599023283221,254.6268533690009,0.2401732609742674,False,0.21563310990881038,True,0.2251951663844694
6255,ep000024,656,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,6,0.4376878622291535,0.1046870013709151,0.3330008608582384,0.7608181299848208,473.3207317701657,0.299278950386364,False,0.21563310990881038,True,0.2251843059038332
2603,ep000010,301,b'Move the pan to the right.',b'Move the pan to the right.',750,8,5,0.3896189018546783,0.0654681096077268,0.3241507922469515,0.8319688565003313,922.1754747118778,0.4407188432403647,False,0.19795347132195812,True,0.22517405658597242
2327,ep000010,25,b'Move the pan to the right.',b'Move the pan to the right.',750,8,6,0.4056633870861362,0.0726794719228207,0.3329839151633154,0.8208379798707631,681.7331670890093,0.4587618985690155,False,0.21563310990881038,True,0.2251673602089102
1754,ep000007,522,b'',b'',750,8,4,0.6252172329910791,0.3147811590489942,0.3104360739420849,0.4965251396813536,245.23419366484407,0.2264218535647736,True,0.1706089429328274,True,0.22513160247567118
1754,ep000007,522,b'',b'',750,8,4,0.6252172329910791,0.3147811590489942,0.3104360739420849,0.4965251396813536,245.23419366484407,0.2264218535647736,False,0.1706089429328274,True,0.22513160247567118
1235,ep000007,3,b'',b'',750,8,6,0.6367022975877882,0.3037708710447885,0.3329314265429997,0.5228996782394919,163.08409064769762,0.223807990426281,False,0.21563310990881038,True,0.2251148715885945
79,ep000000,79,b'Put the marker in the pot',b'Put the marker in the pot',750,8,6,0.4250176951023687,0.0920954967778307,0.332922198324538,0.783313735312482,537.9071164597516,0.24019201115365,False,0.21563310990881038,True,0.22510564337013284
2588,ep000010,286,b'Move the pan to the right.',b'Move the pan to the right.',750,8,6,0.4113628800960121,0.0784446264470745,0.3329182536489375,0.8093055298796877,631.5057944266536,0.4262890471843419,False,0.21563310990881038,True,0.22510169869453234
2585,ep000010,283,b'Move the pan to the right.',b'Move the pan to the right.',750,8,5,0.4035516320137645,0.0795300326540595,0.324021599359705,0.8029247651479035,758.8205469907425,0.338044999646639,False,0.19795347132195812,True,0.22504486369872592
1968,ep000009,26,b'',b'',750,8,5,0.6746120671670672,0.3506279621531749,0.3239841050138923,0.4802524603131029,172.09705463387,0.3137906251106336,False,0.19795347132195812,True,0.22500736935291324
3342,ep000013,65,b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',750,8,5,0.399700312323015,0.075754999692474,0.3239453126305409,0.810470501631099,796.4466335207744,0.2841779483444456,False,0.19795347132195812,True,0.22496857696956182
3333,ep000013,56,b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',750,8,6,0.4048141222749314,0.0720969860160686,0.3327171362588628,0.8219010107381984,686.6904237062643,0.3776726399553198,False,0.21563310990881038,True,0.22490058130445761
160,ep000000,160,b'Put the marker in the pot',b'Put the marker in the pot',750,8,4,0.4659974315079366,0.1558318846617398,0.3101655468461967,0.6655949708617958,494.94256465232985,0.2782854012092692,False,0.1706089429328274,True,0.22486107537978298
160,ep000000,160,b'Put the marker in the pot',b'Put the marker in the pot',750,8,4,0.4659974315079366,0.1558318846617398,0.3101655468461967,0.6655949708617958,494.94256465232985,0.2782854012092692,True,0.1706089429328274,True,0.22486107537978298
4407,ep000017,175,b'',b'',750,8,5,0.4914642916406241,0.1677249021997084,0.3237393894409156,0.658724133059997,359.4961779233957,0.3224788453101697,False,0.19795347132195812,True,0.22476265377993657
4585,ep000018,89,b'',b'',750,8,5,0.5846060924051996,0.2608913950785268,0.3237146973266727,0.5537313099061941,231.0994671132993,0.2763927012857435,False,0.19795347132195812,True,0.22473796166569363
2321,ep000010,19,b'Move the pan to the right.',b'Move the pan to the right.',750,8,4,0.3908355062088991,0.0808226414041349,0.3100128648047642,0.7932054787239936,953.8152227581212,0.5422976759158219,False,0.1706089429328274,True,0.2247083933383505
6198,ep000024,599,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,4,0.4224279217434725,0.112498135739423,0.3099297860040494,0.7336867902218364,685.0709683301241,0.3422125364024048,True,0.1706089429328274,True,0.2246253145376357
6198,ep000024,599,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,4,0.4224279217434725,0.112498135739423,0.3099297860040494,0.7336867902218364,685.0709683301241,0.3422125364024048,False,0.1706089429328274,True,0.2246253145376357
4322,ep000017,90,b'',b'',750,8,5,0.3677087304971577,0.0441252988129643,0.3235834316841933,0.8799993169775842,1365.8244991527176,0.3208953444961974,False,0.19795347132195812,True,0.22460669602321423
1811,ep000007,579,b'',b'',750,8,5,0.6054108575471321,0.2819417680530743,0.3234690894940578,0.5342968092852138,213.68284073088168,0.3181051477729618,False,0.19795347132195812,True,0.22449235383307872
649,ep000003,103,b'Place the pack of doritos inside the sink',b'Place the pack of doritos inside the sink',750,8,5,0.3578373477521477,0.0343838637387393,0.3234534840134084,0.9039120316682122,1752.07800540528,0.3748220705337624,False,0.19795347132195812,True,0.22447674835242934
649,ep000003,103,b'Place the pack of doritos inside the sink',b'Place the pack of doritos inside the sink',750,8,5,0.3578373477521477,0.0343838637387393,0.3234534840134084,0.9039120316682122,1752.07800540528,0.3748220705337624,True,0.19795347132195812,True,0.22447674835242934
79,ep000000,79,b'Put the marker in the pot',b'Put the marker in the pot',750,8,5,0.4250176951023687,0.1015757789708827,0.323441916131486,0.7610081176822121,593.0651725226512,0.2566028125829761,False,0.19795347132195812,True,0.22446518047050693
162,ep000000,162,b'Put the marker in the pot',b'Put the marker in the pot',750,8,4,0.4632637337390482,0.1535339771181364,0.3097297566209118,0.6685819201107148,501.6444411332977,0.3242197025076078,True,0.1706089429328274,True,0.22442528515449808
162,ep000000,162,b'Put the marker in the pot',b'Put the marker in the pot',750,8,4,0.4632637337390482,0.1535339771181364,0.3097297566209118,0.6685819201107148,501.6444411332977,0.3242197025076078,False,0.1706089429328274,True,0.22442528515449808
1811,ep000007,579,b'',b'',750,8,6,0.6054108575471321,0.2731989779156301,0.332211879631502,0.5487378950841476,180.94184709736925,0.2000581731135479,False,0.21563310990881038,True,0.22439532467709683
3344,ep000013,67,b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',750,8,5,0.3866495848504742,0.0633043786035662,0.3233452062469079,0.8362745465560311,951.325105655392,0.3555037599291514,False,0.19795347132195812,True,0.22436847058592882
1255,ep000007,23,b'',b'',750,8,5,0.62150452013393,0.2982031298652883,0.3233013902686416,0.5201915348885514,201.9257274889645,0.2248239899595349,False,0.19795347132195812,True,0.22432465460766252
2321,ep000010,19,b'Move the pan to the right.',b'Move the pan to the right.',750,8,6,0.3908355062088991,0.0587643675224293,0.3320711386864697,0.849644245241577,840.8528419485996,0.5252739329559919,False,0.21563310990881038,True,0.22425458373206453
5941,ep000024,342,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,5,0.5915586558380505,0.2683359044062555,0.3232227514317949,0.5463917199789615,224.3465614017488,0.3122979513248741,False,0.19795347132195812,True,0.22424601577081585
4900,ep000020,43,b'Slide the black lid off',b'Slide the black lid off',750,8,4,0.3675481038266007,0.0581246915508876,0.309423412275713,0.8418582739354592,1323.7625261523174,0.4827348531527217,True,0.1706089429328274,True,0.2241189408092993
4900,ep000020,43,b'Slide the black lid off',b'Slide the black lid off',750,8,4,0.3675481038266007,0.0581246915508876,0.309423412275713,0.8418582739354592,1323.7625261523174,0.4827348531527217,False,0.1706089429328274,True,0.2241189408092993
3981,ep000015,153,b'',b'',750,8,4,0.5374937209604055,0.2280918168177112,0.3094019041426942,0.5756381741350357,337.3112689306664,0.2590527152260124,True,0.1706089429328274,True,0.2240974326762805
3981,ep000015,153,b'',b'',750,8,4,0.5374937209604055,0.2280918168177112,0.3094019041426942,0.5756381741350357,337.3112689306664,0.2590527152260124,False,0.1706089429328274,True,0.2240974326762805
2718,ep000011,59,b'Move the glass to the second row in the dishwasher',b'Move the glass to the second row in the dishwasher',750,8,6,0.3989105358566796,0.067057549582824,0.3318529862738555,0.8318982740357691,736.3782999043212,0.3510624086823172,False,0.21563310990881038,True,0.22403643131945034
2603,ep000010,301,b'Move the pan to the right.',b'Move the pan to the right.',750,8,6,0.3896189018546783,0.0577757216586986,0.3318431801959797,0.851712220881296,854.654235300711,0.3898374868328593,False,0.21563310990881038,True,0.22402662524157452
779,ep000004,28,b'Move the sharpie to the table',b'Move the sharpie to the table',750,8,5,0.5366455265092674,0.2136510121136569,0.3229945143956105,0.6018768413045417,281.5700600293908,0.2503329472829672,False,0.19795347132195812,True,0.22401777873463144
4888,ep000020,31,b'Slide the black lid off',b'Slide the black lid off',750,8,5,0.3711064527640029,0.0481806232107255,0.3229258295532774,0.8701703437062979,1248.3220794227716,0.5447987477012616,False,0.19795347132195812,True,0.22394909389229836
2227,ep000009,285,b'',b'',750,8,5,0.5844286411300769,0.2615109869324373,0.3229176541976395,0.5525356416024235,229.98426872920908,0.2160934844625784,False,0.19795347132195812,True,0.22394091853666045
807,ep000004,56,b'Move the sharpie to the table',b'Move the sharpie to the table',750,8,5,0.4412598641465818,0.1183872913880032,0.3228725727585785,0.7317061871988515,507.9516219287287,0.2870298956421075,False,0.19795347132195812,True,0.22389583709759944
807,ep000004,56,b'Move the sharpie to the table',b'Move the sharpie to the table',750,8,5,0.4412598641465818,0.1183872913880032,0.3228725727585785,0.7317061871988515,507.9516219287287,0.2870298956421075,True,0.19795347132195812,True,0.22389583709759944
6091,ep000024,492,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,4,0.3933959691896702,0.0842226812196782,0.3091732879699919,0.7859086319741331,912.8311973510096,0.3938308382147209,False,0.1706089429328274,True,0.22386881650357818
6006,ep000024,407,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,5,0.3753585721568642,0.0525286904038241,0.3228298817530401,0.8600573044009979,1144.6519038313288,0.3658705588724099,False,0.19795347132195812,True,0.22385314609206106
408,ep000002,4,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',750,8,4,0.5050050631919296,0.1958484540094597,0.3091566091824699,0.6121851674682585,392.5328074311015,0.3212567903517681,False,0.1706089429328274,True,0.2238521377160562
408,ep000002,4,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',750,8,4,0.5050050631919296,0.1958484540094597,0.3091566091824699,0.6121851674682585,392.5328074311015,0.3212567903517681,True,0.1706089429328274,True,0.2238521377160562
6198,ep000024,599,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,5,0.4224279217434725,0.0996762437162986,0.3227516780271739,0.7640396418283426,603.0775016327367,0.2432827201921594,False,0.19795347132195812,True,0.22377494236619486
3167,ep000012,104,b'Pick up the lid from the table and put it on the pot',b'Pick up the lid from the table and put it on the pot',750,8,5,0.3854474759473406,0.0627285217228805,0.32271895422446,0.8372579258206104,958.1989750984608,0.3395847372894296,False,0.19795347132195812,True,0.22374221856348095
2726,ep000011,67,b'Move the glass to the second row in the dishwasher',b'Move the glass to the second row in the dishwasher',750,8,5,0.4062114959871145,0.0835113831799611,0.3227001128071534,0.7944140330715549,719.6970487342406,0.3483073062043693,False,0.19795347132195812,True,0.22372337714617432
1763,ep000007,531,b'',b'',750,8,5,0.5654022617453884,0.2427237951645324,0.3226784665808559,0.5707060059943028,247.6018651568376,0.2111704268334958,False,0.19795347132195812,True,0.22370173091987686
2445,ep000010,143,b'Move the pan to the right.',b'Move the pan to the right.',750,8,4,0.3623473975889907,0.0533508264102615,0.3089965711787292,0.8527633239116644,1440.224126531338,0.4546031885691057,True,0.1706089429328274,True,0.2236920997123155
2445,ep000010,143,b'Move the pan to the right.',b'Move the pan to the right.',750,8,4,0.3623473975889907,0.0533508264102615,0.3089965711787292,0.8527633239116644,1440.224126531338,0.4546031885691057,False,0.1706089429328274,True,0.2236920997123155
5756,ep000024,157,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,4,0.4009409603190754,0.0919852966601985,0.3089556636588768,0.770576454480991,835.2092977820793,0.4775684458992837,False,0.1706089429328274,True,0.22365119219246307
5756,ep000024,157,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,4,0.4009409603190754,0.0919852966601985,0.3089556636588768,0.770576454480991,835.2092977820793,0.4775684458992837,True,0.1706089429328274,True,0.22365119219246307
4722,ep000019,36,b'',b'',750,8,6,0.451163445354027,0.1197142866985676,0.3314491586554594,0.7346542856444674,411.9778530035921,0.3561905523574601,False,0.21563310990881038,True,0.2236326037010542
2105,ep000009,163,b'',b'',750,8,5,0.5767678821857001,0.2542195341673774,0.3225483480183226,0.5592342395973998,236.31004602053764,0.5162440990780184,False,0.19795347132195812,True,0.22357161235734355
4994,ep000020,137,b'Slide the black lid off',b'Slide the black lid off',750,8,6,0.4335782920895441,0.1021944299118431,0.3313838621777009,0.7642999389583425,482.5108250476912,0.2201754469740708,False,0.21563310990881038,True,0.2235673072232957
1972,ep000009,30,b'',b'',750,8,5,0.4800900097155338,0.1575749519169212,0.3225150577986126,0.6717803979918504,381.2054440394924,0.4019004717981493,False,0.19795347132195812,True,0.22353832213763355
1972,ep000009,30,b'',b'',750,8,6,0.4800900097155338,0.148911243874275,0.3311787658412587,0.6898264057556437,330.9313593457431,0.3868242984166834,False,0.21563310990881038,True,0.22336221088685354
6263,ep000024,664,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,6,0.5191785414466684,0.1881301070325019,0.3310484344141665,0.6376389006597123,261.84010532837084,0.2232077963099651,False,0.21563310990881038,True,0.2232318794597613
6008,ep000024,409,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,5,0.3743325445049407,0.0521357373742485,0.3221968071306921,0.8607234713102524,1151.0176771323795,0.3350882793884256,False,0.19795347132195812,True,0.22322007146971304
2587,ep000010,285,b'Move the pan to the right.',b'Move the pan to the right.',750,8,5,0.3907544628463821,0.0685577547944864,0.3221967080518957,0.8245502961243499,875.3077905563449,0.4318259327862674,False,0.19795347132195812,True,0.22321997239091665
2587,ep000010,285,b'Move the pan to the right.',b'Move the pan to the right.',750,8,5,0.3907544628463821,0.0685577547944864,0.3221967080518957,0.8245502961243499,875.3077905563449,0.4318259327862674,True,0.19795347132195812,True,0.22321997239091665
4613,ep000018,117,b'',b'',750,8,5,0.5756136970020473,0.2534313243276925,0.3221823726743548,0.5597197814304424,236.77604601477304,0.2347803468467495,False,0.19795347132195812,True,0.22320563701337573
4901,ep000020,44,b'Slide the black lid off',b'Slide the black lid off',750,8,4,0.362867151133181,0.0546007410977252,0.3082664100354558,0.84952966691194,1403.92930732602,0.491470713012604,True,0.1706089429328274,True,0.2229619385690421
4901,ep000020,44,b'Slide the black lid off',b'Slide the black lid off',750,8,4,0.362867151133181,0.0546007410977252,0.3082664100354558,0.84952966691194,1403.92930732602,0.491470713012604,False,0.1706089429328274,True,0.2229619385690421
1241,ep000007,9,b'',b'',750,8,5,0.6201837238208733,0.2982746206460133,0.3219091031748599,0.5190544201831334,201.00795145246968,0.1900689724308327,False,0.19795347132195812,True,0.22293236751388082
1972,ep000009,30,b'',b'',750,8,4,0.4800900097155338,0.1719278223924482,0.3081621873230856,0.6418841906451667,445.7083376501053,0.4355624749405022,False,0.1706089429328274,True,0.22285771585667188
1972,ep000009,30,b'',b'',750,8,4,0.4800900097155338,0.1719278223924482,0.3081621873230856,0.6418841906451667,445.7083376501053,0.4355624749405022,True,0.1706089429328274,True,0.22285771585667188
439,ep000002,35,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',750,8,4,0.5276186274039408,0.2195923690561195,0.3080262583478212,0.5838047452255675,348.8093108079872,0.2641579990359293,True,0.1706089429328274,True,0.2227217868814075
439,ep000002,35,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',750,8,4,0.5276186274039408,0.2195923690561195,0.3080262583478212,0.5838047452255675,348.8093108079872,0.2641579990359293,False,0.1706089429328274,True,0.2227217868814075
813,ep000004,62,b'Move the sharpie to the table',b'Move the sharpie to the table',750,8,6,0.4357623031963157,0.1052454570023623,0.3305168461939533,0.7584796660234556,467.2971937644427,0.5990059120863771,False,0.21563310990881038,True,0.2227002912395481
1035,ep000005,71,b'',b'',750,8,6,0.6020731829235565,0.2715614466808105,0.3305117362427459,0.5489560831091028,181.10135644816413,0.2087213156659565,False,0.21563310990881038,True,0.2226951812883407
6265,ep000024,666,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,6,0.5091175712056124,0.1786398029783892,0.3304777682272231,0.6491187633627288,275.27511278189047,0.2065123207952222,False,0.21563310990881038,True,0.2226612132728179
2325,ep000010,23,b'Move the pan to the right.',b'Move the pan to the right.',750,8,4,0.395096700870681,0.0872216711775582,0.3078750296931228,0.7792396874351358,877.743528071588,0.5098351917206749,False,0.1706089429328274,True,0.2225705582267091
5057,ep000021,11,b'Put the orange rubber duck into the pot',b'Put the orange rubber duck into the pot',750,8,5,0.4823912629423094,0.1609905485277492,0.3214007144145602,0.6662656210939655,371.8285551986544,0.2368838596503694,False,0.19795347132195812,True,0.22242397875358114
6007,ep000024,408,b'Put the tissues in the rubbish bin.',b'Put the tissues in the rubbish bin.',750,8,6,0.3734454775298191,0.0432264618651376,0.3302190156646815,0.8842496041160758,1136.7247609625322,0.3323005436848827,False,0.21563310990881038,True,0.2224024607102763
4936,ep000020,79,b'Slide the black lid off',b'Slide the black lid off',750,8,6,0.989665105756554,0.6595255661604734,0.3301395395960805,0.3335871272774681,74.48500257220344,0.4445315873184811,False,0.21563310990881038,True,0.22232298464167533
3345,ep000013,68,b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',b'Pick up the black object from the striped towel and place it on the white sheet of paper on the right',750,8,5,0.3883124984447898,0.0670464424539165,0.3212660559908732,0.8273389532336951,892.4530629559868,0.3006915871117839,False,0.19795347132195812,True,0.22228932032989415
2726,ep000011,67,b'Move the glass to the second row in the dishwasher',b'Move the glass to the second row in the dishwasher',750,8,6,0.4062114959871145,0.0761725146858048,0.3300389813013097,0.8124806524721765,644.7181193925687,0.3371011733956642,False,0.21563310990881038,True,0.22222242634690453
1239,ep000007,7,b'',b'',750,8,5,0.6522037161840825,0.3310672864810496,0.3211364297030328,0.4923866910509799,180.6631536082424,0.2598689510947999,False,0.19795347132195812,True,0.22215969404205374
2319,ep000010,17,b'Move the pan to the right.',b'Move the pan to the right.',750,8,5,0.3800566586052673,0.0589368949485329,0.3211197636567343,0.8449260298061354,1014.7897345677094,0.5452888445527106,False,0.19795347132195812,True,0.22214302799575522
1944,ep000009,2,b'',b'',750,8,5,0.5544226520903238,0.2333787498104312,0.3210439022798926,0.5790598581596009,256.2119595215923,0.2706374318877527,False,0.19795347132195812,True,0.22206716661891354
1944,ep000009,2,b'',b'',750,8,5,0.5544226520903238,0.2333787498104312,0.3210439022798926,0.5790598581596009,256.2119595215923,0.2706374318877527,True,0.19795347132195812,True,0.22206716661891354
2602,ep000010,300,b'Move the pan to the right.',b'Move the pan to the right.',750,8,6,0.3819187087642481,0.0521066491599869,0.3298120596042611,0.863566125554348,941.8382348562122,0.4274292455529634,False,0.21563310990881038,True,0.2219955046498559
79,ep000000,79,b'Put the marker in the pot',b'Put the marker in the pot',750,8,4,0.4250176951023687,0.1177419259485774,0.3072757691537913,0.7229717084597655,648.9552523226125,0.323005294676236,False,0.1706089429328274,True,0.22197129768737758
79,ep000000,79,b'Put the marker in the pot',b'Put the marker in the pot',750,8,4,0.4250176951023687,0.1177419259485774,0.3072757691537913,0.7229717084597655,648.9552523226125,0.323005294676236,True,0.1706089429328274,True,0.22197129768737758
